BS_ID	File ID	File Name	File volume	File location
BS_69HX9VQM	624309be5638100a011a8a29	034604ad-fab9-4dbe-a60b-cde0c7ab3a36.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/034604ad-fab9-4dbe-a60b-cde0c7ab3a36.cram
BS_69HX9VQM	624309be5638100a011a8a6c	034604ad-fab9-4dbe-a60b-cde0c7ab3a36.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/034604ad-fab9-4dbe-a60b-cde0c7ab3a36.cram.crai
BS_ZF6BSFNF	624309be5638100a011a8a99	0524d200-76d3-4929-87d1-d68784df44f1.Aligned.out.sorted.bam	kfdrc-harmonization/sd_m3dbxd12	harmonized/aligned-reads/0524d200-76d3-4929-87d1-d68784df44f1.Aligned.out.sorted.bam
BS_JD05XR6E	624309bf5638100a011a8b92	080a664a-f471-421b-b654-acb4388177f6.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/080a664a-f471-421b-b654-acb4388177f6.cram
BS_JD05XR6E	624309bf5638100a011a8aea	080a664a-f471-421b-b654-acb4388177f6.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/080a664a-f471-421b-b654-acb4388177f6.cram.crai
BS_9P4NDTKJ	624309bf5638100a011a8b3d	0a1d1dc9-4f04-40a7-b791-e5fc68721ffc.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/0a1d1dc9-4f04-40a7-b791-e5fc68721ffc.cram
BS_9P4NDTKJ	624309be5638100a011a8ab2	0a1d1dc9-4f04-40a7-b791-e5fc68721ffc.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/0a1d1dc9-4f04-40a7-b791-e5fc68721ffc.cram.crai
BS_31Q3FW1X	624309bf5638100a011a8b1e	0b4d1b52-2438-4ef6-b760-6d8472c55281.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/0b4d1b52-2438-4ef6-b760-6d8472c55281.cram
BS_31Q3FW1X	624309be5638100a011a8ab5	0b4d1b52-2438-4ef6-b760-6d8472c55281.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/0b4d1b52-2438-4ef6-b760-6d8472c55281.cram.crai
BS_H97S5SQN	624309be5638100a011a8a6a	0fc85294-4ec8-43e9-bc03-b4e4cf894d2f.Aligned.out.sorted.bam	kfdrc-harmonization/sd_m3dbxd12	harmonized/aligned-reads/0fc85294-4ec8-43e9-bc03-b4e4cf894d2f.Aligned.out.sorted.bam
BS_KPG4WCHS	624309be5638100a011a8a3e	106d656a-02a6-4e31-b0d7-3fa2b26f0c0a.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/106d656a-02a6-4e31-b0d7-3fa2b26f0c0a.cram
BS_KPG4WCHS	624309bf5638100a011a8bb0	106d656a-02a6-4e31-b0d7-3fa2b26f0c0a.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/106d656a-02a6-4e31-b0d7-3fa2b26f0c0a.cram.crai
BS_X6H86RTA	624309be5638100a011a8a6d	112c36e1-f792-4ac1-9419-e87e68b27013.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/112c36e1-f792-4ac1-9419-e87e68b27013.cram
BS_X6H86RTA	624309bf5638100a011a8b1d	112c36e1-f792-4ac1-9419-e87e68b27013.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/112c36e1-f792-4ac1-9419-e87e68b27013.cram.crai
BS_G65EA38C	624309be5638100a011a8ac9	14396593-393b-4aa6-9dfe-b993fa52058b.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/14396593-393b-4aa6-9dfe-b993fa52058b.cram
BS_G65EA38C	624309be5638100a011a8add	14396593-393b-4aa6-9dfe-b993fa52058b.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/14396593-393b-4aa6-9dfe-b993fa52058b.cram.crai
BS_EE73VE7V	624309be5638100a011a8ac8	156a0c13-7950-4edb-8b0b-75d556511dd3.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/156a0c13-7950-4edb-8b0b-75d556511dd3.cram
BS_EE73VE7V	624309be5638100a011a8ab1	156a0c13-7950-4edb-8b0b-75d556511dd3.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/156a0c13-7950-4edb-8b0b-75d556511dd3.cram.crai
BS_0ZA67BBC	624309be5638100a011a8aca	1a39a1bf-e744-42a9-ad5f-d89d28bb5fa5.Aligned.out.sorted.bam	kfdrc-harmonization/sd_m3dbxd12	harmonized/aligned-reads/1a39a1bf-e744-42a9-ad5f-d89d28bb5fa5.Aligned.out.sorted.bam
BS_W7MFJZ5A	624309be5638100a011a8ae0	1c362725-01bd-4590-b054-c7ad04e5d6cb.Aligned.out.sorted.bam	kfdrc-harmonization/sd_m3dbxd12	harmonized/aligned-reads/1c362725-01bd-4590-b054-c7ad04e5d6cb.Aligned.out.sorted.bam
BS_Y74XAFJX	624309be5638100a011a8ac6	1c61525b-9002-45cd-9082-6f203bdc66fc.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/1c61525b-9002-45cd-9082-6f203bdc66fc.cram
BS_Y74XAFJX	624309bf5638100a011a8ae5	1c61525b-9002-45cd-9082-6f203bdc66fc.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/1c61525b-9002-45cd-9082-6f203bdc66fc.cram.crai
BS_68KX6A42	624309be5638100a011a8ac5	1c7dd81c-f264-4cc8-bba4-373ba5bf89f9.Aligned.out.sorted.bam	kfdrc-harmonization/sd_m3dbxd12	harmonized/aligned-reads/1c7dd81c-f264-4cc8-bba4-373ba5bf89f9.Aligned.out.sorted.bam
BS_PDC04A1K	624309bf5638100a011a8b00	1fe43513-84b0-4d0a-82ef-af9d2b9d5423.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/1fe43513-84b0-4d0a-82ef-af9d2b9d5423.cram
BS_PDC04A1K	624309bf5638100a011a8af6	1fe43513-84b0-4d0a-82ef-af9d2b9d5423.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/1fe43513-84b0-4d0a-82ef-af9d2b9d5423.cram.crai
BS_STZ2C71Q	624309be5638100a011a8adc	2141c502-0460-4d67-acb8-dced2891921b.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2141c502-0460-4d67-acb8-dced2891921b.cram
BS_STZ2C71Q	624309bf5638100a011a8aef	2141c502-0460-4d67-acb8-dced2891921b.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2141c502-0460-4d67-acb8-dced2891921b.cram.crai
BS_6JBE0947	624309be5638100a011a8ad9	236cae92-4bf0-441f-9484-898fcf416dfe.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/236cae92-4bf0-441f-9484-898fcf416dfe.cram
BS_6JBE0947	624309bf5638100a011a8ae3	236cae92-4bf0-441f-9484-898fcf416dfe.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/236cae92-4bf0-441f-9484-898fcf416dfe.cram.crai
BS_2HDEZFTW	624309bf5638100a011a8aed	23b532cd-dbd7-4d29-823a-9432ae31e397.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/23b532cd-dbd7-4d29-823a-9432ae31e397.cram
BS_2HDEZFTW	624309bf5638100a011a8b11	23b532cd-dbd7-4d29-823a-9432ae31e397.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/23b532cd-dbd7-4d29-823a-9432ae31e397.cram.crai
BS_NB9XXBW6	624309be5638100a011a8ad8	2607779b-c42c-4a2d-95fb-70edcf73517a.Aligned.out.sorted.bam	kfdrc-harmonization/sd_m3dbxd12	harmonized/aligned-reads/2607779b-c42c-4a2d-95fb-70edcf73517a.Aligned.out.sorted.bam
BS_0AK4F99X	624309bf5638100a011a8ae7	2680327f-c20c-40d4-b1a2-770ffa4b6525.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2680327f-c20c-40d4-b1a2-770ffa4b6525.cram
BS_0AK4F99X	624309be5638100a011a8ade	2680327f-c20c-40d4-b1a2-770ffa4b6525.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2680327f-c20c-40d4-b1a2-770ffa4b6525.cram.crai
BS_ZXQ7H95W	624309bf5638100a011a8bc0	282eba16-b963-4853-a24a-24464ad881d3.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/282eba16-b963-4853-a24a-24464ad881d3.cram
BS_ZXQ7H95W	624309bf5638100a011a8ae1	282eba16-b963-4853-a24a-24464ad881d3.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/282eba16-b963-4853-a24a-24464ad881d3.cram.crai
BS_7GKF6M85	624309bf5638100a011a8ae8	2865b67b-1458-492e-a39e-57900f34da9f.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2865b67b-1458-492e-a39e-57900f34da9f.cram
BS_7GKF6M85	624309bf5638100a011a8b7d	2865b67b-1458-492e-a39e-57900f34da9f.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2865b67b-1458-492e-a39e-57900f34da9f.cram.crai
BS_541KKASA	624309be5638100a011a8ada	2b08b9ad-5903-496d-9d2a-7dccfd73a4a7.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2b08b9ad-5903-496d-9d2a-7dccfd73a4a7.cram
BS_541KKASA	624309bf5638100a011a8ae6	2b08b9ad-5903-496d-9d2a-7dccfd73a4a7.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2b08b9ad-5903-496d-9d2a-7dccfd73a4a7.cram.crai
BS_1RTE2KEX	624309be5638100a011a8ad7	2c3deb5e-efe6-4e3e-b8a1-b2a11965742e.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2c3deb5e-efe6-4e3e-b8a1-b2a11965742e.cram
BS_1RTE2KEX	624309bf5638100a011a8ba2	2c3deb5e-efe6-4e3e-b8a1-b2a11965742e.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2c3deb5e-efe6-4e3e-b8a1-b2a11965742e.cram.crai
BS_J8EH1N7V	624309bf5638100a011a8c4b	2de7aba9-c252-4922-97c2-a884003617b8.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2de7aba9-c252-4922-97c2-a884003617b8.cram
BS_J8EH1N7V	624309bf5638100a011a8b8f	2de7aba9-c252-4922-97c2-a884003617b8.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2de7aba9-c252-4922-97c2-a884003617b8.cram.crai
BS_5CCAC8TZ	624309bf5638100a011a8b75	2e764014-f43c-492b-9c91-f19171a13d8b.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2e764014-f43c-492b-9c91-f19171a13d8b.cram
BS_5CCAC8TZ	624309bf5638100a011a8bb2	2e764014-f43c-492b-9c91-f19171a13d8b.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2e764014-f43c-492b-9c91-f19171a13d8b.cram.crai
BS_6DT506HY	624309bf5638100a011a8b16	2f5a36c6-95e8-47bb-8e64-27a055fd93c6.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2f5a36c6-95e8-47bb-8e64-27a055fd93c6.cram
BS_6DT506HY	624309bf5638100a011a8bb1	2f5a36c6-95e8-47bb-8e64-27a055fd93c6.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/2f5a36c6-95e8-47bb-8e64-27a055fd93c6.cram.crai
BS_1N7MQZGR	624309bf5638100a011a8b39	2f9ff209-0d3a-4dd3-a160-54caf9e111a6.Aligned.out.sorted.bam	kfdrc-harmonization/sd_m3dbxd12	harmonized/aligned-reads/2f9ff209-0d3a-4dd3-a160-54caf9e111a6.Aligned.out.sorted.bam
BS_2KMB51YF	624309bf5638100a011a8b34	312b8ca8-a3d9-4b78-b1f5-c302c662d029.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/312b8ca8-a3d9-4b78-b1f5-c302c662d029.cram
BS_2KMB51YF	624309bf5638100a011a8b6c	312b8ca8-a3d9-4b78-b1f5-c302c662d029.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/312b8ca8-a3d9-4b78-b1f5-c302c662d029.cram.crai
BS_HEJ72V3F	624309bf5638100a011a8b48	3313c8a3-268f-42ef-b921-948efb390780.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3313c8a3-268f-42ef-b921-948efb390780.cram
BS_HEJ72V3F	624309be5638100a011a8ac7	3313c8a3-268f-42ef-b921-948efb390780.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3313c8a3-268f-42ef-b921-948efb390780.cram.crai
BS_B19AWBBW	624309bf5638100a011a8b7b	34266161-0db6-4006-8419-345ad950ed7a.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/34266161-0db6-4006-8419-345ad950ed7a.cram
BS_B19AWBBW	624309bf5638100a011a8bec	34266161-0db6-4006-8419-345ad950ed7a.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/34266161-0db6-4006-8419-345ad950ed7a.cram.crai
BS_YK5XX7NX	624309bf5638100a011a8b52	34282be0-27b6-486f-ab46-0a6e9bc5b68b.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/34282be0-27b6-486f-ab46-0a6e9bc5b68b.cram
BS_YK5XX7NX	624309bf5638100a011a8bd9	34282be0-27b6-486f-ab46-0a6e9bc5b68b.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/34282be0-27b6-486f-ab46-0a6e9bc5b68b.cram.crai
BS_8SYN7GXG	624309bf5638100a011a8b12	3526c1ab-a793-4c5f-9576-d922835dbd78.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3526c1ab-a793-4c5f-9576-d922835dbd78.cram
BS_8SYN7GXG	624309bf5638100a011a8b42	3526c1ab-a793-4c5f-9576-d922835dbd78.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3526c1ab-a793-4c5f-9576-d922835dbd78.cram.crai
BS_X5VN0FW0	624309bf5638100a011a8b04	3737c05d-3bc4-4b94-839b-eec3929093a7.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3737c05d-3bc4-4b94-839b-eec3929093a7.cram
BS_X5VN0FW0	624309bf5638100a011a8b59	3737c05d-3bc4-4b94-839b-eec3929093a7.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3737c05d-3bc4-4b94-839b-eec3929093a7.cram.crai
BS_Z64NEPNE	624309bf5638100a011a8af2	3772f64a-704f-4ed6-bb0f-11e92b69e353.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3772f64a-704f-4ed6-bb0f-11e92b69e353.cram
BS_Z64NEPNE	624309bf5638100a011a8ae2	3772f64a-704f-4ed6-bb0f-11e92b69e353.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3772f64a-704f-4ed6-bb0f-11e92b69e353.cram.crai
BS_68S56YSS	624309bf5638100a011a8b9f	379cb5c5-3bcb-4e7e-a786-e9181c2573c0.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/379cb5c5-3bcb-4e7e-a786-e9181c2573c0.cram
BS_68S56YSS	624309bf5638100a011a8aec	379cb5c5-3bcb-4e7e-a786-e9181c2573c0.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/379cb5c5-3bcb-4e7e-a786-e9181c2573c0.cram.crai
BS_QZRP3NSG	624309bf5638100a011a8ae4	3b907a63-b5d9-46cd-ad6d-bd6f625b5a04.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3b907a63-b5d9-46cd-ad6d-bd6f625b5a04.cram
BS_QZRP3NSG	624309bf5638100a011a8c46	3b907a63-b5d9-46cd-ad6d-bd6f625b5a04.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3b907a63-b5d9-46cd-ad6d-bd6f625b5a04.cram.crai
BS_475X9707	624309bf5638100a011a8b71	3cc88487-0829-42de-9c27-21e932aaa283.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3cc88487-0829-42de-9c27-21e932aaa283.cram
BS_475X9707	624309bf5638100a011a8b6b	3cc88487-0829-42de-9c27-21e932aaa283.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3cc88487-0829-42de-9c27-21e932aaa283.cram.crai
BS_JCWD4DMA	624309bf5638100a011a8af3	3ce7faa9-0526-409e-8164-e6bb05809707.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3ce7faa9-0526-409e-8164-e6bb05809707.cram
BS_JCWD4DMA	624309bf5638100a011a8b78	3ce7faa9-0526-409e-8164-e6bb05809707.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3ce7faa9-0526-409e-8164-e6bb05809707.cram.crai
BS_KZRK17FF	624309bf5638100a011a8b72	3d998fd1-da0a-429f-831f-e85d043cf257.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3d998fd1-da0a-429f-831f-e85d043cf257.cram
BS_KZRK17FF	624309bf5638100a011a8b79	3d998fd1-da0a-429f-831f-e85d043cf257.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3d998fd1-da0a-429f-831f-e85d043cf257.cram.crai
BS_4DQAQFQH	624309bf5638100a011a8b77	3d9ec140-cf1f-48e0-b4bd-d9ae775b29b0.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3d9ec140-cf1f-48e0-b4bd-d9ae775b29b0.cram
BS_4DQAQFQH	624309bf5638100a011a8c77	3d9ec140-cf1f-48e0-b4bd-d9ae775b29b0.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3d9ec140-cf1f-48e0-b4bd-d9ae775b29b0.cram.crai
BS_6687ZNGS	624309bf5638100a011a8bbe	3e415c55-7b81-4564-aac9-ef5be15983a7.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3e415c55-7b81-4564-aac9-ef5be15983a7.cram
BS_6687ZNGS	624309be5638100a011a8ac4	3e415c55-7b81-4564-aac9-ef5be15983a7.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/3e415c55-7b81-4564-aac9-ef5be15983a7.cram.crai
BS_6VTQ3W4M	624309bf5638100a011a8beb	47f6a10e-3f9b-4fc8-ac47-a6703644bb04.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/47f6a10e-3f9b-4fc8-ac47-a6703644bb04.cram
BS_6VTQ3W4M	624309bf5638100a011a8b69	47f6a10e-3f9b-4fc8-ac47-a6703644bb04.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/47f6a10e-3f9b-4fc8-ac47-a6703644bb04.cram.crai
BS_2JP7RBMB	624309bf5638100a011a8b5a	487ba87c-053d-47dc-a5bc-2e7e77733ace.Aligned.out.sorted.bam	kfdrc-harmonization/sd_m3dbxd12	harmonized/aligned-reads/487ba87c-053d-47dc-a5bc-2e7e77733ace.Aligned.out.sorted.bam
BS_GBT44HST	624309bf5638100a011a8bda	48a652aa-14fb-4077-b863-7b2bdb83595d.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/48a652aa-14fb-4077-b863-7b2bdb83595d.cram
BS_GBT44HST	624309bf5638100a011a8b46	48a652aa-14fb-4077-b863-7b2bdb83595d.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/48a652aa-14fb-4077-b863-7b2bdb83595d.cram.crai
BS_A4QX5D2K	624309bf5638100a011a8b58	4d8e899b-e18b-46f2-9f11-0d32c29ec56e.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/4d8e899b-e18b-46f2-9f11-0d32c29ec56e.cram
BS_A4QX5D2K	624309bf5638100a011a8b3b	4d8e899b-e18b-46f2-9f11-0d32c29ec56e.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/4d8e899b-e18b-46f2-9f11-0d32c29ec56e.cram.crai
BS_Q6GVRAWK	624309bf5638100a011a8b4a	4ef5fc1a-b15c-4b05-8366-03f2d738cea7.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/4ef5fc1a-b15c-4b05-8366-03f2d738cea7.cram
BS_Q6GVRAWK	624309bf5638100a011a8b81	4ef5fc1a-b15c-4b05-8366-03f2d738cea7.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/4ef5fc1a-b15c-4b05-8366-03f2d738cea7.cram.crai
BS_JQVAWTTM	624309bf5638100a011a8b5c	5120348a-ba75-4e31-a145-233de0eda9e3.Aligned.out.sorted.bam	kfdrc-harmonization/sd_m3dbxd12	harmonized/aligned-reads/5120348a-ba75-4e31-a145-233de0eda9e3.Aligned.out.sorted.bam
BS_HJ7HYZ7N	624309bf5638100a011a8b70	51b48f71-733c-4ba2-aac3-e78866263c07.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/51b48f71-733c-4ba2-aac3-e78866263c07.cram
BS_HJ7HYZ7N	624309bf5638100a011a8b30	51b48f71-733c-4ba2-aac3-e78866263c07.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/51b48f71-733c-4ba2-aac3-e78866263c07.cram.crai
BS_FWP8ZA4K	624309bf5638100a011a8afe	51c34b82-46a4-4f22-9897-f93c679a22f5.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/51c34b82-46a4-4f22-9897-f93c679a22f5.cram
BS_FWP8ZA4K	624309bf5638100a011a8b2f	51c34b82-46a4-4f22-9897-f93c679a22f5.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/51c34b82-46a4-4f22-9897-f93c679a22f5.cram.crai
BS_8B6J1GTB	624309bf5638100a011a8b14	53a4eb85-cf1d-4770-999c-c9590a47b5af.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/53a4eb85-cf1d-4770-999c-c9590a47b5af.cram
BS_8B6J1GTB	624309bf5638100a011a8b09	53a4eb85-cf1d-4770-999c-c9590a47b5af.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/53a4eb85-cf1d-4770-999c-c9590a47b5af.cram.crai
BS_6B62YT97	624309bf5638100a011a8bce	561963aa-a581-4b71-8a2c-c6f4adab8719.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/561963aa-a581-4b71-8a2c-c6f4adab8719.cram
BS_6B62YT97	624309bf5638100a011a8b02	561963aa-a581-4b71-8a2c-c6f4adab8719.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/561963aa-a581-4b71-8a2c-c6f4adab8719.cram.crai
BS_8EXFWVFX	624309bf5638100a011a8b56	56e0c9b6-562d-4244-b313-c2d94ee8ec9e.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/56e0c9b6-562d-4244-b313-c2d94ee8ec9e.cram
BS_8EXFWVFX	624309bf5638100a011a8b17	56e0c9b6-562d-4244-b313-c2d94ee8ec9e.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/56e0c9b6-562d-4244-b313-c2d94ee8ec9e.cram.crai
BS_0ATJ22QA	624309be5638100a011a8adf	5701bb35-8cb9-487b-8394-2995a343c240.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/5701bb35-8cb9-487b-8394-2995a343c240.cram
BS_0ATJ22QA	624309bf5638100a011a8c52	5701bb35-8cb9-487b-8394-2995a343c240.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/5701bb35-8cb9-487b-8394-2995a343c240.cram.crai
BS_5DPMQQVG	624309bf5638100a011a8c45	576d09cb-630f-4325-8163-94d9d3203eba.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/576d09cb-630f-4325-8163-94d9d3203eba.cram
BS_5DPMQQVG	624309bf5638100a011a8c59	576d09cb-630f-4325-8163-94d9d3203eba.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/576d09cb-630f-4325-8163-94d9d3203eba.cram.crai
BS_0DVXQN0X	624309bf5638100a011a8c51	5857b28c-e395-4bc8-9310-1099d9a642c0.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/5857b28c-e395-4bc8-9310-1099d9a642c0.cram
BS_0DVXQN0X	624309bf5638100a011a8c4d	5857b28c-e395-4bc8-9310-1099d9a642c0.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/5857b28c-e395-4bc8-9310-1099d9a642c0.cram.crai
BS_AK9BV52G	624309bf5638100a011a8c3e	5ad713a0-029d-4e1b-8fbf-1db6db9a2c24.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/5ad713a0-029d-4e1b-8fbf-1db6db9a2c24.cram
BS_AK9BV52G	624309bf5638100a011a8c70	5ad713a0-029d-4e1b-8fbf-1db6db9a2c24.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/5ad713a0-029d-4e1b-8fbf-1db6db9a2c24.cram.crai
BS_H3TYF6GD	624309bf5638100a011a8b4e	5fc1c2db-0bdc-4a18-9351-be712cfce436.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/5fc1c2db-0bdc-4a18-9351-be712cfce436.cram
BS_H3TYF6GD	624309bf5638100a011a8bc3	5fc1c2db-0bdc-4a18-9351-be712cfce436.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/5fc1c2db-0bdc-4a18-9351-be712cfce436.cram.crai
BS_9H6Z0MEG	624309bf5638100a011a8c48	611a6335-7731-4a3b-bcc1-4e08ced6fe8f.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/611a6335-7731-4a3b-bcc1-4e08ced6fe8f.cram
BS_9H6Z0MEG	624309bf5638100a011a8c71	611a6335-7731-4a3b-bcc1-4e08ced6fe8f.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/611a6335-7731-4a3b-bcc1-4e08ced6fe8f.cram.crai
BS_QFH9XM6Q	624309bf5638100a011a8c72	61e04fe4-1a45-480f-9713-37c9e2473b03.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/61e04fe4-1a45-480f-9713-37c9e2473b03.cram
BS_QFH9XM6Q	624309bf5638100a011a8c73	61e04fe4-1a45-480f-9713-37c9e2473b03.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/61e04fe4-1a45-480f-9713-37c9e2473b03.cram.crai
BS_668350EZ	624309bf5638100a011a8c40	635f215f-d358-4e8b-a1f5-4672c01b172e.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/635f215f-d358-4e8b-a1f5-4672c01b172e.cram
BS_668350EZ	624309bf5638100a011a8c4c	635f215f-d358-4e8b-a1f5-4672c01b172e.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/635f215f-d358-4e8b-a1f5-4672c01b172e.cram.crai
BS_5968GBGT	624309bf5638100a011a8c5a	64a12519-8e65-4bc7-a6ca-55a1d7061b8b.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/64a12519-8e65-4bc7-a6ca-55a1d7061b8b.cram
BS_5968GBGT	624309bf5638100a011a8c5c	64a12519-8e65-4bc7-a6ca-55a1d7061b8b.cram.crai	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/64a12519-8e65-4bc7-a6ca-55a1d7061b8b.cram.crai
BS_N0DNCXRW	624309bf5638100a011a8c8d	64d77ad5-6aed-444b-ad46-06e6d4f16cbf.cram	kfdrc-harmonization/sd_m3dbxd12	harmonized/cram/64d77ad5-6aed-444b-ad46-06e6d4f16cbf.cram
